station,lat,long
S Neukloster,53.48139,9.640287
"Heitmannshausen, Zum Heidberg",53.474808,9.662508
"Heitmannshausen, Heitmannshausen 94",53.475872,9.653684
"Heitmannshausen, Ilskamp",53.475248,9.654307
"Neukloster, Bergstraße",53.480497,9.637547
"Neukloster, Am Gleise",53.479068,9.644198
"Neuenkirchen, Altländer Straße",53.518708,9.601817
"Neuenkirchen, Umdeich",53.523064,9.605709
"Neuenkirchen, Dorfstraße",53.527117,9.605631
"Neuenkirchen, Lühebogen",53.521295,9.603663
"Dammhausen, Poggenpohl",53.493377,9.653336
"Dammhausen, Dammhauser Straße 130",53.48692,9.67316
"Dammhausen, Dammhauser Straße 99",53.48852,9.667933
"Dammhausen, Volkmannsweg",53.485706,9.678647
"Buxtehude, Westmoor",53.483575,9.683614
"Königreich, Estebrügger Straße 40",53.514143,9.726301
"Estebrügge, Goldaper Weg",53.505517,9.729258
"Estebrügge, Buxtehuder Straße 108",53.498674,9.721305
"Estebrügge, Ortsmitte",53.510983,9.730212
"Moorende, Moorende 173",53.495577,9.720695
"Estebrügge, GS An der Este",53.513091,9.723846
"Moorende, Moorende 123",53.500435,9.730045
"Moorende, Moorende 137",53.499429,9.727134
"Moorende, Esteburgring",53.509365,9.731827
"Moorende, Moorende 89",53.504785,9.732878
"Moorende, Moorende 97",53.503586,9.732104
"Moorende, Schöpfwerk",53.492539,9.716484
"Buxtehude, Neuland",53.488585,9.710497
"Buxtehude, Vogelsang",53.49449,9.714739
"Nindorf bei Buxtehude, Klein Nindorf",53.427789,9.655683
"Buxtehude, Heideweg",53.448003,9.662768
"Buxtehude, Jugendhof Estetal",53.439428,9.660166
"Buxtehude, Böschenweg",53.451626,9.664149
"Buxtehude, Kirchweg",53.448651,9.665818
"Nindorf bei Buxtehude, Neuer Ring",53.417009,9.653682
"Nindorf bei Buxtehude, Apenser Straße",53.416289,9.652303
"Goldbeck, Sauensieker Straße",53.4046,9.628607
"Goldbeck, Nindorfer Straße",53.406424,9.630273
"Beckdorf, Am Bahnhof",53.408613,9.610155
"Beckdorf, Horneburger Kamp",53.41595,9.610982
"Beckdorf, Hauptstraße",53.412313,9.610584
"Beckdorf, Waldfrieden",53.412881,9.617164
"Beckdorf, Lindenstraße",53.411697,9.611703
"Apensen, Rathaus",53.435793,9.619167
"Apensen, Feldstraße",53.439748,9.625695
"Apensen, Beckdorfer Straße",53.433474,9.614017
"Apensen, Grundschule",53.436774,9.615284
"Apensen, Schulzentrum",53.431283,9.608464
"Buxtehude, Abzweig Rübke",53.474786,9.713067
"Buxtehude, Am Eichholz",53.465883,9.688314
"Buxtehude, An der Rehwiese",53.461539,9.655586
"Buxtehude, Apensener Straße 124",53.462067,9.662505
"Buxtehude, Heitmannsweg",53.465314,9.671591
"Buxtehude, Wettloopsweg",53.46416,9.667462
Bf. Buxtehude (Süd),53.469907,9.690171
Bf. Buxtehude (Vorplatz),53.470557,9.689669
Bf. Buxtehude (Nord),53.470742,9.690215
"Buxtehude, Parkstraße",53.473745,9.69451
"Buxtehude, Bebelstraße",53.462386,9.68237
"Buxtehude, Berliner Straße (Schulzentrum)",53.460416,9.66522
"Buxtehude, Am Steingrab",53.457327,9.658487
"Buxtehude, Beim Soll",53.457405,9.6671
"Buxtehude, Alte Trift",53.456965,9.663706
"Buxtehude, Eibenweg",53.458752,9.655905
"Buxtehude, Estetalstraße",53.462822,9.689438
"Buxtehude, Königsdamm",53.471895,9.680309
"Buxtehude, Poststraße",53.473289,9.69875
"Buxtehude, Viverstraße",53.477091,9.703286
"Buxtehude, Hochschule 21",53.477392,9.706936
"Buxtehude, Hastedtstraße",53.474018,9.684725
"Buxtehude, Hauptstraße",53.466711,9.689607
"Buxtehude, Kellerkuhle",53.464637,9.660844
"Buxtehude, Leanderweg (Wendeplatz)",53.477779,9.691549
"Buxtehude, Hafenbrücke",53.478023,9.702036
"Buxtehude, Am Klöterbusch",53.46006,9.674218
"Buxtehude, Krankenhaus",53.461909,9.677845
"Buxtehude, Sagekuhle",53.480649,9.690963
"Buxtehude, Schanzenstraße (Süd)",53.463994,9.693418
"Buxtehude, Schlangenweg",53.466156,9.675097
"Buxtehude, K.-Adenauer-Allee (SZ-Nord)",53.469813,9.698602
"Buxtehude, Eichenweg",53.469817,9.674418
"Buxtehude, Denkmal",53.468905,9.684688
"Buxtehude, Hittenkoferweg",53.469342,9.679078
"Buxtehude, Delmer Bogen",53.457633,9.669648
"Buxtehude, Torfweg (Schulzentrum Süd)",53.458913,9.667259
"Buxtehude, Giselbertstraße",53.470971,9.687899
"Buxtehude, ZOB",53.474023,9.697843
"Buxtehude, Im Obstgarten",53.468792,9.70869
"Buxtehude, Torfweg",53.45729,9.669928
"Buxtehude, Ellerbruch",53.463845,9.695794
"Buxtehude, Brillenburgsweg",53.468255,9.697613
"Buxtehude, Bertha-von-Suttner-Allee",53.461391,9.685169
"Buxtehude, Esteanger",53.480978,9.702296
"Buxtehude, Gartenstraße",53.476085,9.687711
"Heimbruch, Heimbrucher Straße 101",53.437176,9.675495
"Pippensen, Abzweigung Heimbruch",53.436464,9.693104
"Pippensen, Auf dem Knüll",53.439381,9.692249
"Daensen, Zum Baaksberg",53.421629,9.694788
"Moisburg, Buxtehuder Straße",53.413512,9.696867
"Moisburg, Friedhof",53.405896,9.705328
"Moisburg, Twiete",53.404538,9.704118
"Moisburg, Grundschule",53.407834,9.698292
"Moisburg, Kreuzung",53.405877,9.696396
"Moisburg, Schützenplatz",53.400561,9.695843
"Moisburg, Rahmstorfer Straße",53.402602,9.692568
"Moisburg, Bergfeld",53.408817,9.696083
"Moisburg, Dorfstraße",53.405502,9.697563
"Rahmstorf, Am Berge",53.401147,9.660641
"Buxtehude, Eilendorfer Moor",53.457984,9.729421
"Immenbeck, Birkenhain",53.452925,9.739571
"Immenbeck, Inne Beek (Ost)",53.450461,9.734139
"Immenbeck, Inne Beek (West)",53.450445,9.733838
"Immenbeck, Inne Beek 73",53.446005,9.728042
"Immenbeck, Inne Beek 62",53.445953,9.72783
"Immenbeck, Ardestorfer Weg",53.445107,9.729441
"Immenbeck, Inne Beek 5",53.452439,9.739683
"Immenbeck, Inne Beek 4",53.452468,9.739412
"Wulmstorf, Hellbergweg",53.443496,9.805326
"Ketzendorf, Hogenbarg",53.450802,9.762865
"Ketzendorf, Ketzendorfer Grund",53.444618,9.764546
"Ovelgönne, Hamburger Chaussee",53.4511,9.755495
"Ovelgönne, Am Mühlenberg",53.449355,9.75441
"Ovelgönne, Ostergrund",53.450997,9.747575
"Ovelgönne, Soltauer Chaussee 41",53.44649,9.757008
"Buxtehude, Alter Postweg 35",53.461664,9.718207
"Buxtehude, Lüneburger Schanze",53.465116,9.708945
"Buxtehude, Alter Postweg (Kehre)",53.459419,9.7224
"Buxtehude, Lurup",53.457452,9.726627
"Buxtehude, An den Geestbergen",53.462864,9.715788
"Moisburg, Ruhmannshof",53.405287,9.727466
"Grauen, Am Kinderspielplatz",53.402605,9.747087
"Grauen, Ortsmitte",53.403963,9.74696
"Neu Wulmstorf, Theodor-Heuss-Straße",53.46963,9.781741
"Neu Wulmstorf, Bredenheider Weg (Süd)",53.460556,9.800575
"Neu Wulmstorf, Breslauer Straße",53.460378,9.803011
"Neu Wulmstorf, SZ Ernst-Moritz-Arndt-Straße",53.467722,9.790455
"Neu Wulmstorf, Rathaus",53.4676,9.792531
"Neu Wulmstorf, Schifferstraße",53.4687,9.79865
S Neu Wulmstorf,53.472935,9.78876
"Neu Wulmstorf, Grenzweg",53.469518,9.794645
"Neu Wulmstorf, Postweg",53.459244,9.799135
"Neu Wulmstorf, Meisterweg",53.465321,9.800047
"Neu Wulmstorf, Bredenheider Weg",53.463378,9.800493
"Neu Wulmstorf, Fritz-Reuter-Straße",53.462625,9.785301
"Neu Wulmstorf, Ernst-Moritz-Arndt-Straße",53.465458,9.783517
"Neu Wulmstorf, Weidenring",53.471897,9.782641
"Neu Wulmstorf, Zur Heide",53.464603,9.794553
"Neu Wulmstorf, Wulmstorfer Wiesen",53.474708,9.787061
"Rübke, Buxtehuder Straße 106",53.490528,9.749883
"Rübke, Buxtehuder Straße 6",53.491836,9.777163
"Rübke, Buxtehuder Straße 40",53.490617,9.769803
"Rübke, Kurzer Weg",53.490456,9.761122
"Rübke, Nincoper Deich 29-33",53.495573,9.779958
"Rübke, Rübker Bruch",53.490593,9.756619
"Rübke, Nincoper Deich (Kehre)",53.499189,9.780718
"Rübke, Moorender Weg (Kehre)",53.490799,9.742415
"Rübke, Nincoper Deich 14",53.493365,9.779722
"Eilendorf, Altklosterbergstraße",53.456089,9.706732
"Eilendorf, Eilendorfer Weg",53.452184,9.700149
"Eilendorf, Hohe Berge",53.459345,9.703233
"Daerstorf, Holzweg",53.437852,9.80552
"Daerstorf, Zum Wiebusch",53.43828,9.80607
"Elstorf, Mühlenstraße",53.426684,9.790566
"Elstorf, Kirche",53.424057,9.789795
"Elstorf, Fliegenmoor",53.42784,9.78159
"Elstorf, Schule",53.424353,9.791139
"Ardestorf, Am Dorfteich",53.430439,9.761778
"Eversen-Heide, K31",53.401398,9.760327
"Eversen-Heide, Ohlenbütteler Stadtweg",53.405413,9.771826
"Elstorf, Am Hügel",53.406331,9.781301
"Eversen-Heide, Tannenhöhe",53.404144,9.766526
"Eversen-Heide, Lärchenweg",53.405831,9.773894
"Elstorf, Am Kirchenwald",53.405982,9.787775
"Eversen-Heide, Birkenweg",53.401709,9.770632
"Eversen, Am Schulweg",53.401076,9.758727
"Eversen-Heide, Rahheideweg",53.400114,9.765807
"Eversen-Heide, Fasanenweg",53.401014,9.760049
"Ehestorf, Sniers Achterhoff",53.443128,9.897244
"Ehestorf, Hohlredder",53.453944,9.896388
"Vahrendorf, Harburger Straße",53.433328,9.90763
"Vahrendorf, Ehestorfer Straße",53.433291,9.906546
"Vahrendorf, Grundschule",53.435917,9.906286
"Sottorf, Spritzenhaus",53.421489,9.897615
"Sottorf, Brandheide",53.417535,9.8952
"Sottorf, Barkendicke",53.417619,9.889968
"Sottorf, Rötsol",53.420974,9.893197
"Sottorf, Rühmte",53.417597,9.894074
"Leversen, Trift",53.407632,9.897714
"Leversen, Heidschnuckenweg",53.406494,9.896141
"Leversen, Am Teich",53.40501,9.903403
"Neu Leversen, Sottorfer Kirchweg",53.409852,9.916514
"Sieversen, Hauptstraße",53.406956,9.888347
"Sieversen, Quellenweg",53.406394,9.885388
"Sieversen, Rehkuhlenweg",53.402868,9.878563
"Sieversen, Kreuzung",53.403632,9.879767
"Wuhlenburg, Schleuse",53.423024,10.107407
"Rosenweide, Sinnenweg",53.422131,10.115522
"Rosenweide, Rosenweide 10",53.420772,10.122466
"Fliegenberg, Kapellenweg",53.418349,10.128825
"Fliegenberg, Schule",53.416896,10.135134
"Fliegenberg, Fliegenberg 30",53.415762,10.140052
"Fliegenberg, Steller Chaussee",53.412512,10.141589
"Fliegenberg, Kreuzdeich",53.411619,10.143806
"Schwinde, Krümser Straße",53.426798,10.318747
"Schwinde, Weizenhagen",53.422578,10.324919
"Stove, Im Siek",53.428113,10.311115
"Stove, Stover Strand",53.425171,10.304089
"Stove, Elbmarsch-Halle",53.428149,10.31602
"Rönne, Deichstraße West",53.419711,10.334683
"Elbstorf, Elbstorfer Deich",53.421265,10.294718
"Elbstorf, Schultenweg",53.420627,10.28477
"Drage, Am Deich",53.412874,10.262714
"Drage, Krummer Weg",53.406859,10.260445
"Drennhausen, Drennhäuser Elbdeich",53.416479,10.265919
"Drennhausen, Schule",53.417941,10.271242
"Meckelfeld, Tannenkamp",53.420761,10.023728
"Hörsten, Grüner Damm",53.4117,10.058115
"Glüsingen, Ring",53.408566,10.016578
"Fleestedt, Försterweg",53.406267,10.002614
"Fleestedt, Glüsinger Straße",53.405989,10.000427
Lürade,53.425376,9.930929
Lürader Weg,53.421637,9.929824
"Tötensen, Hagemannsweg",53.411891,9.92713
"Tötensen, In der Pietsch",53.405552,9.925368
"Tötensen, Ginsterhof",53.404752,9.934628
"Tötensen, Zum Sunder",53.401566,9.923703
"Tötensen, Westerhofer Straße",53.402478,9.923196
"Westerhof, Schützengrund",53.402376,9.91306
"Westerhof, Schule",53.40376,9.916533
"Tötensen, Mittelweg",53.410244,9.929801
"Tötensen, Woxdorfer Weg",53.407752,9.927897
"Tötensen, Metzendorfer Weg",53.403605,9.926168
"Hoopte, Schleuse",53.405953,10.149052
"Hoopte, Katende",53.402017,10.155622
Marschkamper Deich 72,53.520073,9.799421
AIRBUS(Osttor/Einfahrt-nur für Betriebsangehörige),53.537599,9.847113
AIRBUS (Fähranleger/Haus 25-nur für Betriebsange.),53.543212,9.841085
"Nottensdorf, Alte Dorfstraße",53.485763,9.602781
"Nottensdorf, Schäferstieg",53.486042,9.600827
"Buxtehude, Apensener Straße 105",53.458594,9.656821
"Nottensdorf, Fischerhof",53.48987,9.609725
Heidemoor,53.482256,9.861239
Gartenfreunde Francoper Straße,53.48724,9.867863
Hohenwisch (Kehre),53.502331,9.878284
"Ehestorf, Schierheisterberg",53.453382,9.900727
"Ehestorf, Emmetal",53.451603,9.905386
"Ehestorf, Professor-Strache-Allee",53.446659,9.902165
"Ehestorf, Baddels Hoff",53.443246,9.901957
"Alvesen, Alveser Straße",53.438232,9.893559
"Vahrendorf, Am Langen Stein",53.434442,9.898039
"Vahrendorf, Museumsweg",53.432885,9.903152
"Vahrendorf, Kirchweg",53.435414,9.906245
"Ehestorf, Museum Kiekeberg",53.439986,9.905214
"Alvesen, Heinrich-Wendt-Weg",53.437615,9.885887
"Vahrendorf, Appelbütteler Straße",53.433754,9.918879
"Alvesen, Im Alvesener Dorfe",53.436854,9.889136
"Ehestorf, Harburger Stadtweg",53.442574,9.90405
"Maschen, Milchberg",53.403271,10.051065
Hittfelder Landstraße,53.413911,9.982415
"Emmelndorf, Bürgermeist.-Reichel-Straße",53.405665,9.979849
"Emmelndorf, Steineck",53.402182,9.978385
Bf. Hittfeld,53.40343,9.975136
Bf. Harburg,53.456576,9.989843
Neuländer Hauptdeich,53.470152,9.995385
Schöpfwerk Neuland,53.469431,9.999931
Neuländer Elbdeich 76,53.468235,10.006454
Wendts Weg,53.468714,10.012519
Neuländer Elbdeich 174,53.471175,10.021101
Alte Schule Neuland,53.470499,10.027621
Schule Neuland,53.46795,10.036625
Fünfhausener Hauptdeich,53.466601,10.043956
Fünfhausener Straße,53.462805,10.049539
"Bullenhausen, Schöpfwerk",53.456549,10.060932
"Bullenhausen, Yachthafen",53.454261,10.066671
"Bullenhausen, Südstrand",53.451941,10.069849
"Bullenhausen, Schule",53.450025,10.072059
"Bullenhausen, Lührsweg",53.447737,10.076742
"Over, Uhlenbusch",53.44434,10.082707
"Over, Sportplatz",53.442103,10.086758
"Over, Bäckerstraße",53.439023,10.092248
"Over, Overdeich",53.434803,10.096864
"Over, Am Junkernfeld",53.428565,10.099953
"Bullenhausen, Butendieksweg",53.44648,10.079585
Seehofweg,53.524226,9.782988
Urenfleet,53.522041,9.783234
Seehofring (Süd),53.521162,9.781529
Neuenfelder Fährdeich (Ost),53.528517,9.797077
Alter Fährweg,53.53192,9.778455
Alter Fährweg (Kehre),53.531918,9.777324
Liedenkummer Bogen,53.524247,9.778329
Seehofring (Nord),53.525132,9.780381
Seehof,53.518213,9.781822
"Jork, Im Alten Nincop",53.520733,9.774405
Marschkamper Deich,53.515068,9.794156
"Hove, Neuenfelder Straße",53.525245,9.741465
"Hove, Estebrücke",53.51865,9.731354
"Königreich, Kreuzung",53.520549,9.724933
"Königreich, Grenzweg",53.523362,9.715889
"Jork, Osterjork 125",53.527028,9.703579
"Jork, Osterjork 77",53.529617,9.694457
"Jork, Auf dem Kamp",53.531588,9.685971
"Jork, Marktplatz",53.532888,9.680231
"Königreich, Königreicher Straße 73",53.52708,9.732479
"Königreich, Wellenstraße",53.530804,9.740491
"Königreich, Leeswig 47",53.533122,9.754889
"Königreich, Leeswig 101",53.532308,9.76427
Nincoper Straße 99,53.513476,9.803714
Organistenweg,53.520251,9.811727
Schule Arp-Schnitger-Stieg,53.516697,9.811192
Arp-Schnitger-Stieg,53.513667,9.811756
Nincoper Straße 28,53.512748,9.819634
Hasselwerder Straße,53.512936,9.824974
Vierzigstücken 73,53.511225,9.829387
Vierzigstücken 31,53.507878,9.836557
Achtern Brack (West),53.50698,9.84406
Achtern Brack (Ost),53.508004,9.849251
Hohenwischer Straße 223,53.508195,9.853912
Hohenwischer Straße 149,53.508125,9.864929
Hohenwischer Straße 123,53.508922,9.870281
Hohenwischer Straße 101,53.50701,9.87609
Seehofring,53.521076,9.779688
Sietas,53.531705,9.785238
Neuer Fährweg,53.530273,9.791213
"Emmelndorf, Hohlweg",53.402915,9.962254
"Fleestedt, Grundschule",53.404889,9.998657
"Meckelfeld, Grundschule",53.423992,10.01997
"Beckedorf, Weiderweg",53.418923,9.965037
"Beckedorf, Mühlenweg",53.414878,9.961862
"Woxdorf, Lindenstraße",53.411236,9.958892
"Metzendorf, Metzendorfer Straße",53.403396,9.957167
"Emmelndorf, Schule",53.404292,9.971923
"Emmelndorf, Gartenstraße",53.404883,9.966689
"Hörsten, Am Plack",53.420746,10.074495
"Hörsten, Schule",53.411852,10.065308
"Hörsten, Denkmal",53.411154,10.062959
Marco-Polo-Terrassen,53.540457,9.993912
Bf. Tonndorf (Tonndorfer Hauptstraße),53.585676,10.123345
Arenen,53.588461,9.900488
"Braak, Braaker Bogen",53.617984,10.237532
"Braak, Mittelweg",53.62082,10.241363
Breitenfelder Straße,53.587225,9.976677
UK Eppendorf (Haupteingang),53.589144,9.974894
"Jork, Höhen 6",53.56541,9.631927
"Leezen, Seestraße",53.870401,10.255664
"Borstel (Sülfeld), Prehnshorst",53.817221,10.210752
"Stapelfeld, Schmiedeberg",53.602125,10.222626
Dradenau,53.525418,9.899466
Müggenburger Straße,53.511674,10.052978
Julius-Vosseler-Straße,53.590652,9.947201
Max-Tau-Straße,53.59248,9.951229
"Garstedt, Rantzauer Forstweg (Museen)",53.702672,9.976125
"Hoffnung, Kieler Straße",53.786179,9.875042
"Langeln, Butterberg",53.797699,9.877285
"Langeln, Hohenufer",53.793929,9.84672
"Hemdingen, Schule",53.763455,9.836143
"Bilsen, Dörpshuus",53.771288,9.87904
"Heede, Beim Denkmal (Nord)",53.783624,9.799587
"Kröppelshagen, Finkenweg",53.486785,10.315697
"Kröppelshagen, Hünenweg",53.493133,10.317747
"Geesthacht, Gutenbergstraße",53.455335,10.368425
S Hammerbrook (Süd),53.545237,10.024891
Distelacker,53.468342,9.855581
Bergheide,53.4678,9.854681
Majestätische Aussicht,53.453691,9.926008
Achterkamp,53.438131,10.007833
Kanzlerstraße,53.439911,10.006566
Friedhof Öjendorf (Nordeingang),53.558358,10.132113
Friedhof Öjendorf (Südeingang),53.553536,10.129887
Hein-Baxmann-Stieg,53.513007,10.083764
Rothenhauschaussee 243,53.472038,10.263431
"Neu Börnsen, Zwischen den Kreiseln",53.486175,10.28755
"Ahrensburg, Ella-Hensel-Weg",53.671203,10.228137
"Ahrensburg, Rondeel",53.673953,10.2394
"Ahrensburg, Helgolandring",53.686259,10.242426
"Ahrensburg, Olandstieg",53.688482,10.244656
"Ahrensburg, Norderoogstieg",53.689266,10.250477
"Ahrensburg, Nordstrandring",53.686458,10.250091
"Ahrensburg, Husumweg",53.683649,10.248842
"Ahrensburg, Am Weinberg",53.680256,10.247652
"Ahrensburg, Ellenbogen",53.68176,10.248181
Bf. Gartenholz (Westseite),53.688113,10.250714
"Ahrensburg, Grauer Esel",53.674287,10.234038
"Ahrensburg, Pellwormstieg",53.685374,10.241976
"Ahrensburg, Auestieg",53.687038,10.235758
"Friedrichsgabe, Waldstraße (Friedhof)",53.717265,9.98031
Mattkamp,53.546261,10.126676
Salomon-Petri-Ring,53.547147,10.131784
Öjendorfer Höhe,53.541617,10.127503
Archenholzstraße (Ost),53.544706,10.12576
Ausschläger Allee (Kfz-Verwahrstelle),53.531067,10.059869
"Geesthacht, Lauenburger Straße",53.435287,10.384032
"Garstedt, Fabersweg",53.665764,9.987722
"Glashütte, Robert-Koch-Straße (Mitte)",53.685732,10.049735
"Glashütte, Robert-Koch-Straße (Nord)",53.687929,10.051288
"Glashütte, Hans-Böckler-Ring",53.692266,10.051533
"Garstedt, Gutenbergring 15",53.663218,9.980507
"Garstedt, Gutenbergring 26",53.661068,9.984058
"Garstedt, Schillerstraße",53.67972,9.98425
"Garstedt, Tarpenbekstraße",53.674086,9.987539
"Garstedt, Rugenbarg (Mitte)",53.671577,9.986754
"Garstedt, Bornbarch",53.663741,9.987963
"Garstedt, An'n Slagboom",53.660497,9.987932
360351,53.65265,9.98613
360352,53.651333,9.98678
"Garstedt, Gutenbergring 1",53.662967,9.976053
Preetzer Straße,53.633009,10.016073
Bf. Meckelfeld,53.42424,10.030822
"Bad Oldesloe, Schule am Kurpark",53.801441,10.376564
Koreastraße,53.54274,10.002459
Iversstraße,53.58171,10.09366
Ölmühlenweg (Nord),53.584736,10.100745
Marner Straße,53.586881,10.103987
Am Hohen Hause (Rentenversicherung),53.5917,10.109459
Emmauskirche,53.590067,10.108254
Dernauer Straße,53.580636,10.086294
Nesselstraße,53.618226,10.019541
"Harksheide, Schützenwall",53.707698,10.023067
"Estebrügge, Wetternweg",53.512629,9.725627
Schnackenburgallee (Mitte),53.583682,9.911016
S Stellingen (Bus-Shuttle),53.58994,9.915183
Götkensweg,53.671717,10.026674
AIRBUS (Werkgelände - nur für Betriebsangehörige),53.542974,9.832688
Schlachthofstraße (Nord),53.461617,9.9952
"Hasloh, Bahnhofstraße",53.691046,9.918118
Scharfsche Schlucht,53.426267,9.975674
Am Pavillon,53.434356,9.968878
Moorlage,53.429231,9.972552
U HafenCity Universität,53.540528,10.006887
"Heitmannshausen, Umspannwerk",53.472981,9.669438
"Neu Wulmstorf, Wesenberg",53.451731,9.799446
"Geesthacht, Mercatorstraße (Ost)",53.457123,10.361361
"Geesthacht, Mercatorstraße (Stadtwerke)",53.459147,10.35325
"Geesthacht, Mercatorstraße (Süd)",53.45599,10.35747
"Geesthacht, Fahrendorfer Weg",53.456124,10.36309
Harzensweg,53.592039,10.050068
"Dammhausen, Dammhauser Straße 16",53.491314,9.656006
"Dammhausen, Dammhauser Straße 56",53.489705,9.663009
U Gänsemarkt (Valentinskamp),53.555703,9.986679
U Langenhorn Markt (Tangstedter Landstraße),53.648938,10.01635
"Höltenklinken, Hof Kahlenberg",53.778749,10.334056
"Oststeinbek, Meessen",53.548253,10.158986
"Oststeinbek, Fachmarktzentrum",53.545703,10.154089
"Oststeinbek, Gewerbering",53.549621,10.156866
"Reinbek, Freizeitbad",53.521428,10.245028
"Friedrichsruh, Bismarck-Museum",53.529039,10.340533
"Reinbek, Borsigstraße",53.523501,10.240303
"Trittau, Helmut-Ahrens-Straße",53.608038,10.399619
"Trittau, Technologiepark",53.613902,10.393044
"Kuddewörde, Mühlenredder",53.577344,10.390286
"Kuddewörde, Sonnenberg",53.573528,10.386254
"Kuddewörde, Diekskamp",53.569762,10.384678
"Ahrensburg, Vogteiweg",53.685596,10.239621
"Ahrensburg, Am Obsthain",53.688263,10.236339
"Tornesch, Lise-Meitner-Allee (Süd)",53.713288,9.771033
"Elmshorn, Reichenstraße",53.749262,9.656939
Hamburg Hbf,53.552839,10.007949
Dammtor (Messe/CCH),53.560917,9.989608
Bergedorf,53.48991,10.206135
Aumühle,53.530018,10.314669
